3900,114477,55
14881,18970,7
28454,41577,116
15418,1797,11
5273,62440,25
10827,10612,60
16599,45573,79
20852,12487,28
2144,39906,27
20601,29240,29
19197,3001,320
25456,34234,58
7250,2202,319
24544,24409,22
13078,84498,60
7473,69523,11
21825,55349,485
6868,67458,34
15938,103876,197
4452,29895,44
31722,9809,124
9405,88016,21
25219,61856,7
15812,60413,4
31991,11592,13
13630,73479,60
1248,86046,122
16693,97929,38
13177,26711,95
24934,40200,3
21282,67470,31
5041,91369,192
21202,46066,195
27694,11311,69
29315,59909,41
19831,63847,117
2905,21476,258
27812,31171,81
14727,43331,31
21130,107747,391
11789,116723,30
6277,59701,10
12060,63654,130
32065,55587,51
19721,61324,299
7537,10123,17
20043,95805,39
21434,64953,126
15238,107527,42
25992,32997,75
20713,16844,3
25910,65183,68
19107,86708,68
21871,20693,113
29444,79459,2
25530,101504,6
18763,7890,85
28378,54784,25
33557,36710,11
34,11614,8
26350,104911,47
2228,76832,96
28735,58289,21
8178,25754,3
9282,48199,96
2133,115859,142
27403,47160,26
24623,30102,7
10086,101165,26
27597,43369,22
10036,26921,201
17872,53407,21
9394,20368,29
23812,53809,178
20378,112185,154
28098,102623,127
2245,93009,4
2348,61850,84
32122,86666,87
33565,92536,192
31234,89497,32
12446,66139,33
51,14794,67
3971,100779,75
7417,24743,15
17076,110613,159
25296,31777,11
26353,53431,11
10983,94309,49
846,17705,27
33789,106570,95
1389,10286,48
22265,96108,54
12587,114055,535
12865,33368,212
5327,19245,164
32450,47518,205
20493,56558,127
10979,50654,374
16081,26666,45
19896,70165,276
865,115515,248
35192,94168,6
14742,39258,52
13165,31531,346
21964,81264,71
16171,73675,76
13891,109621,32
30334,32002,13
10409,113643,13
20331,83868,49
24882,10954,23
26814,94679,17
18916,9349,5
16022,112934,21
292,26155,81
26253,81994,228
5499,80765,207
15896,56453,28
28554,17344,155
1509,56862,51
17877,57174,13
4782,50483,70
15698,100810,17
7667,8798,54
15698,111880,24
20303,109742,7
15090,57177,2
10015,91963,7
3748,21293,27
14440,61486,21
33020,42651,1099
11099,61106,8
31949,44491,111
31381,86430,14
14277,30015,129
19949,83986,27
9560,113854,97
14395,29523,37
29539,105224,133
8975,61389,13
14118,6437,82
17219,18945,133
34646,96543,12
18481,100039,3
2551,75146,17
5239,8714,6
23239,85953,79
26982,107670,79
33169,72340,7
12441,2226,139
16903,39737,39
13117,24694,61
21445,41755,714
5031,53060,8
18898,32245,32
22547,30905,31
31067,112884,31
17048,80799,118
4740,108570,144
32078,10820,5
17383,49734,11
28926,4320,178
27162,106286,218
20933,112822,2
24930,64674,3
5609,77095,264
27189,104103,21
3477,46191,92
8287,102357,20
22128,54825,10
29718,73890,58
23954,101479,167
5405,33183,12
4193,44211,9
9031,103075,6
19259,101378,72
10768,65453,38
19115,66200,46
15470,108809,21
20212,6399,111
24591,90680,80
5073,43130,18
24063,5125,179
35339,3832,252
11945,8506,71
17441,5911,317
13498,1404,22
19952,101376,58
9889,112528,493
14350,22037,17
7212,32892,36
29730,9483,227
23079,13822,19
1627,27847,99
7142,3829,8
22921,98379,45
6324,54304,111
26592,102242,7
2249,17665,53
4100,78101,25
18174,82194,302
23966,855,317
11109,68545,12
23418,28728,22
32182,64527,314
15368,97725,17
10943,114691,98
15478,49301,33
25455,100920,36
176,31756,24
19729,115148,56
4483,98443,7
9812,27551,18
4918,18509,77
19643,94251,20
3822,99637,61
12540,62444,73
23819,94286,24
22041,104694,57
14517,85602,31
18567,30629,28
7747,37179,23
2476,13902,66
22286,55142,32
32444,21175,304
2981,28093,23
10538,3823,13
387,45206,112
20612,19684,39
27543,31853,8
31910,102659,28
7201,91815,36
21075,27183,45
28720,93854,184
10825,54514,40
10093,44421,27
13384,81649,21
5684,117077,19
7464,594,39
2071,52954,8
24495,14680,81
7782,84698,36
31459,20219,79
13480,16335,25
3413,80922,16
32049,32748,37
16866,48688,57
29045,3611,82
20746,72654,84
17307,90450,20
2316,40446,30
2436,102146,43
13272,67285,41
8158,187,31
7608,104820,20
20558,51449,110
24252,9454,34
19142,103810,31
14225,91956,30
16660,19124,275
13935,21408,4
19971,80860,14
4047,108739,2
29767,89593,22
26275,19613,3
5096,25578,7
1659,102812,46
9778,52618,16
16009,94076,46
8149,55919,16
25144,93943,32
28525,78267,185
30775,54017,5
11375,41582,10
33998,49360,82
19031,57351,95
18306,99226,125
6167,27768,49
22605,57573,9
14801,85250,54
4913,112995,24
953,28150,30
24898,73818,21
14454,56795,2
17308,6876,92
10043,29476,102
28698,105430,142
29158,67420,28
15709,21882,59
32054,75469,69
32285,112380,3
11302,49041,51
29382,42913,97
14624,21730,23
24885,1993,25
17119,4292,181
9352,87361,49
29835,106455,66
31023,85472,16
12537,11389,11
18340,98920,71
25507,3531,190
13087,16558,36
26929,68512,47
13488,116522,173
26944,78871,256
23628,52261,294
8637,108886,48
13385,15668,27
2781,96208,35
14509,31517,23
18527,72381,49
7047,899,665
17989,52702,27
30620,30664,18
11699,19274,14
4577,86061,51
27005,111098,59
8311,28816,6
15024,94229,207
10458,49993,199
26283,20389,80
10825,69324,29
26845,80524,43
28390,21529,19
8008,4578,49
29579,75365,43
338,91675,75
16258,49400,21
2882,99384,12
3718,29389,36
29991,18747,200
18811,46121,131
5838,53311,80
21375,92024,49
2114,23300,10
5748,214,81
24994,109101,48
15369,37418,27
28342,487,257
33722,77551,38
33902,6305,22
6615,30845,24
18214,389,116
7447,50262,16
18270,113713,68
13058,96571,16
7451,91111,40
11758,92197,49
13926,36664,143
27722,59638,190
1214,77678,11
18369,95988,94
31899,2788,77
24486,93293,20
3543,45451,51
16438,9513,108
26203,28503,58
2326,10726,394
891,71346,41
15705,17979,49
13605,60180,12
11101,106269,53
5788,9604,133
29525,96334,62
33746,90114,27
29501,24093,2
21597,94003,239
25520,94839,36
32572,48683,15
7029,48698,50
22152,14626,85
21841,84430,20
33082,6121,24
16148,95185,3
1295,70985,224
12071,4266,29
28473,39564,58
7860,15948,23
14244,43108,15
29888,40220,31
32005,46491,413
7691,50083,81
13844,10336,14
18792,37456,3
459,13942,10
28324,54419,3
22358,49665,116
18066,16226,17
17784,100260,16
20161,70880,138
15483,27103,48
24223,82344,37
358,14012,170
18405,116990,6
32202,51419,3
19562,1051,115
22737,1979,100
35299,84333,35
11888,60871,63
28393,87254,928
20599,56102,259
19595,97459,58
20558,97574,45
19651,46707,56
3344,32159,28
25844,19935,52
19697,107925,14
10525,112659,29
28633,28098,14
20241,4676,22
20648,37344,7
9276,85953,79
3116,70663,50
5928,92440,27
14485,103859,42
7332,1269,8
25100,46775,250
32545,8556,19
14030,115725,33
33535,32018,223
22631,47978,36
19368,101967,42
4267,16206,22
8701,21452,48
20558,114629,26
21761,82481,29
2893,114848,52
20570,94931,67
5524,4471,282
21722,51254,19
3380,25572,163
26366,60851,3
13399,16611,25
12116,150,28
32290,26683,63
29928,102849,285
19586,1695,72
14801,96718,8
18391,1391,12
15141,46233,68
3746,115066,7
8221,113759,216
5899,56915,3
26971,79275,69
18999,70700,120
18946,13599,60
7869,25476,17
18500,110713,33
15293,113048,3
344,40099,68
24420,87826,314
35095,21579,103
15694,104181,94
11945,15410,118
10316,90775,37
15951,9338,188
6789,3428,486
32277,110103,52
27828,32726,80
15754,49439,50
2988,35758,321
18687,103839,6
11488,12214,56
29004,38213,50
5305,86668,48
28548,93638,15
18216,12427,376
15141,91555,84
487,66369,20
15596,82225,21
6032,24025,765
597,4230,1256
26950,94855,2
17829,26277,4
10283,98292,90
1540,56061,19
6745,5024,6
4774,58494,4
636,40391,39
18401,110453,199
16597,6322,356
2247,13684,29
21864,17306,123
32252,112485,111
13337,25309,65
11847,82963,16
20890,33061,28
7221,63006,4
26570,38210,47
6926,31600,12
32160,111761,6
34105,71223,434
17285,58600,113
6495,66185,41
24194,40709,27
18419,94417,66
27476,106232,63
5907,44931,53
13611,106842,102
28275,11954,3
14131,23474,75
6209,111344,3
21715,56058,55
19440,53239,79
31398,3457,23
13601,19270,569
7732,65811,297
22962,109240,19
12262,112129,190
3939,40814,355
10538,19161,132
8280,13617,20
9991,60523,116
19475,49969,47
17236,79685,42
31190,58568,5
11970,12531,64
9276,88565,46
25415,44839,26
17064,3753,1
29833,73071,27
32375,19371,50
24183,30496,210
24434,98697,34
25625,62774,24
5896,394,27
279,29321,64
3647,114625,77
16109,79650,193
15997,3542,114
27738,13199,9
3401,24685,46
15947,52755,14
6987,113586,277
2765,17485,53
9016,26449,88
7260,88817,199
345,45360,92
26253,103424,27
5737,45877,80
9894,42295,14
6756,68714,20
13806,114700,45
33284,57272,84
5646,18913,47
31029,111225,1341
31394,54719,32
21290,92934,25
21234,43081,28
31558,39891,30
4489,116102,417
31093,56173,16
5419,13169,82
14752,109898,58
23834,76306,5
18836,29212,50
31965,40838,46
4664,86303,42
4592,105234,6
24402,82794,41
9065,46885,87
22448,85703,13
4120,68722,223
4237,9211,20
26761,98411,111
11275,15463,7
11969,28013,200
20490,67536,654
6341,106006,49
21626,86279,33
35386,43713,28
7698,83071,17
29146,30709,99
6172,27211,194
10948,52256,65
9110,71632,3
33143,14777,860
19520,111377,40
6899,28539,200
32353,33417,50
20600,61160,46
23651,69692,37
12512,45201,26
27042,38680,5
34442,6455,3
19059,77541,18
16518,11259,348
29676,10129,41
13722,51771,24
24341,4897,13
22989,112287,243
27550,51028,44
32183,46460,49
2681,64956,76
6789,69793,544
6341,41771,6
8932,98141,56
23017,27098,57
9112,114500,46
14442,46401,41
27742,68509,67
911,99369,37
29469,24385,86
17095,79658,73
1065,39475,566
2075,5461,19
16646,101514,9
28253,111107,11
11734,4677,7
14524,38032,42
5994,105623,17
10552,43887,67
16529,104268,98
16705,78035,188
32011,85660,25
14442,66624,321
3936,38779,138
34271,13690,10
12134,30528,100
7330,93271,16
16517,74544,14
4673,82926,18
6237,5550,238
19500,14777,860
22526,114088,37
22400,88825,26
974,33348,5
12051,53697,56
32687,72612,40
9778,45887,6
2324,108205,277
14387,8142,118
12054,32073,7
10795,115434,7
20192,58261,29
22688,88289,30
18983,7875,26
25757,104073,15
13864,50996,19
27452,11652,49
23992,92379,289
21198,99109,42
24543,117465,13
30679,8285,84
28057,23280,21
31184,102105,584
18346,71068,3
34040,36189,15
18501,98029,11
27888,108371,26
24980,9078,57
25476,25221,17
12457,66438,190
23186,109361,54
30254,98408,10
10697,49282,92
23985,39947,49
15191,93597,63
13251,23339,49
29015,87574,80
17951,32428,13
10730,82340,18
7632,104384,134
15619,81640,22
2319,105525,23
18507,109238,49
5628,52766,2369
3622,2577,49
8947,32851,151
9689,62014,110
29805,85903,3
15700,16239,18
21125,44283,17
9164,106734,12
12456,39827,55
6002,33456,21
1630,85753,110
34693,105345,25
3956,81794,28
14468,79609,30
4508,2369,10
10916,10607,17
5206,73844,110
22586,27323,24
20424,27854,29
1693,67976,17
27647,398,15
857,107485,12
12604,7399,3
26932,38388,26
12743,41755,714
19699,35623,14
32294,16690,30
242,42717,35
28442,88497,7
19926,91182,12
11824,25805,24
8029,94860,93
32934,21729,96
32281,19771,45
2224,33095,20
32854,645,14
23033,3653,3
1317,24353,85
12705,116480,30
9949,14713,44
11165,40685,198
17216,41776,32
31877,61907,86
4472,69588,58
4489,18373,31
24883,25823,2
31018,33898,40
17340,25836,374
27199,60551,60
33501,8848,57
1470,26421,36
20132,2350,188
16407,82299,25
26636,108715,24
28486,113960,200
20731,66427,7
20918,47107,24
6952,37874,21
9954,107211,114
24509,89206,22
508,62081,519
29856,61827,3
33846,12697,30
5925,92037,278
5431,87864,34
33293,89857,13
10634,71523,233
26133,104527,18
17618,109692,17
5470,1838,7
31679,19353,232
14599,93379,444
25520,21310,43
26435,80240,37
16748,57086,11
15605,58892,8
26281,112177,37
30641,69612,235
9743,93855,22
15700,94699,51
14631,97686,91
15268,252,8
2833,7691,39
28451,97538,59
25463,105049,27
2254,86549,8
10335,86980,50
22668,6322,356
21657,12033,270
18750,86581,41
35385,50628,62
1526,57149,23
14380,16980,46
5869,6355,37
14818,69640,101
7759,7607,46
19893,112789,49
13215,77665,72
13156,54621,14
17877,53533,100
13492,53547,33
13764,27470,28
17167,108655,35
5866,14637,3
20487,112742,117
14577,1398,90
21144,19332,35
13743,53712,3
11764,34698,23
32758,64977,25
35356,30955,139
22058,51408,84
26130,72220,16
5969,110790,171
14245,24878,77
25555,111120,117
453,89685,6
32281,37140,259
5278,9260,61
5305,19610,8
10475,110330,135
17179,115034,31
27332,29603,48
891,39354,63
6079,79985,3
662,4607,30
4714,73710,86
17967,56281,66
11415,27808,10
20621,88161,28
13308,115220,88
21616,6610,64
4152,8076,238
3387,39297,46
13174,106289,119
12705,64995,48
26601,5187,32
30821,86158,142
6215,100755,77
833,2611,847
23484,84806,58
17634,2579,299
3036,41115,14
24508,98952,81
6480,113691,64
23579,91569,6
12222,2375,218
6506,74914,56
18067,89796,66
7538,41514,299
12601,109009,165
19647,107289,197
5890,20594,6
14758,14777,860
4416,48381,36
16286,1754,27
1305,54429,114
33701,6647,225
16517,31904,15
10331,78355,18
1836,50628,62
18068,100174,179
28634,47176,248
18631,8379,227
19390,68796,8
29024,65393,515
30818,106545,38
6730,108503,38
12405,91852,72
34943,70991,42
32586,25774,66
30304,90501,72
1224,28332,7
25033,82918,49
6791,101277,8
21864,116570,147
21007,95393,36
23066,29437,31
834,74259,44
454,103937,44
1793,79923,24
18183,47686,7
9693,55377,22
32188,111979,18
1285,86854,2
28312,79290,34
13710,16105,22
34730,7079,28
5340,59946,18
20079,102349,81
15703,85197,89
17352,84244,50
19052,47681,34
18707,80190,21
20229,101852,65
6381,44393,7
17843,30320,553
12989,39475,566
18129,94229,207
19544,14604,73
4106,71741,254
1686,100423,45
24729,19494,29
10943,113660,34
17068,31937,86
229,68983,44
8314,105224,133
26401,100192,64
2141,52660,15
1679,97567,44
23697,69301,25
7672,96923,7
28720,98156,24
17617,100703,150
8280,62707,44
34973,107450,93
4391,48324,7
3905,10041,56
34683,28624,45
6507,77305,30
4760,19724,145
27388,31975,13
5067,806,19
11736,84009,8
10955,16018,61
27517,32174,23
7697,68693,48
9234,35653,72
17089,47143,21
20665,17513,96
17367,65817,33
20729,39587,27
27888,100594,33
6850,89505,78
9662,3302,462
4090,23771,34
10172,107339,123
25551,112936,4
15257,93615,80
25909,48856,123
12548,11713,106
1002,73890,58
16368,4503,20
24016,81405,15
11392,5751,61
4779,102672,18
5971,20051,74
12220,109493,59
27195,83724,3
3949,98920,71
8470,10626,64
6489,37118,34
6954,106075,32
27342,26355,14
34007,85972,5
662,28348,125
26510,35831,167
13282,99803,10
8123,75504,67
16963,95914,111
24662,44667,40
1551,107650,68
25910,88091,53
14778,13547,19
7609,76831,5
13988,114262,49
16903,15558,25
23686,25755,48
16022,40479,10
4865,92544,145
960,63053,2
10037,79343,7
27181,97495,112
27873,34085,50
31501,32912,45
32818,64475,2
28099,85991,71
25259,35899,30
6210,1835,38
7507,76499,165
5780,107976,19
20648,74940,32
17157,29860,27
10317,26062,63
6738,76003,80
24868,72892,46
26721,99100,85
23396,57789,18
31682,69310,6
34180,90204,26
2158,92955,27
13249,6407,53
16261,52183,14
5787,75630,14
15500,19593,15
7924,60469,52
32347,63894,17
26524,13294,23
5073,99044,51
15378,47992,7
17002,106295,36
12052,14017,19
5790,5391,3
19903,5960,82
24758,74438,52
13824,72038,47
21360,106586,40
19867,69170,6
872,14816,12
3316,83087,32
31345,96492,37
3936,69251,23
18444,115371,21
8544,54677,34
1025,17377,19
385,20773,42
25648,97344,18
11189,109208,52
9200,61858,60
4952,109632,51
13650,50702,16
964,26004,39
10531,67573,331
9828,101760,7
11382,23436,35
30922,85626,70
33658,9972,50
3272,7647,24
14473,111170,44
16104,85444,76
16997,54852,26
1397,12971,39
19358,21129,186
13189,21736,188
18500,69017,43
16968,87574,80
23855,60770,34
9693,55974,44
29519,17417,553
3469,48642,61
304,94766,78
10977,28219,53
30689,28992,46
22115,16686,58
28116,66772,14
32004,73890,58
21360,107513,39
12421,72490,19
18247,104194,55
14376,53279,94
8292,84999,44
28590,62014,110
291,71618,116
18674,5685,6
7576,108557,364
14672,113344,141
3080,4131,7
35177,28559,336
2419,49289,39
21963,32533,24
8888,96498,81
34360,56913,75
4047,43264,85
4993,107499,14
18634,7669,17
22197,58109,12
11330,70804,22
15019,29717,26
34719,27254,41
25511,47791,85
15379,113440,48
27389,3640,37
3094,61372,7
22908,86428,84
1990,9602,157
10260,6846,11
6970,24333,11
5959,46946,115
24199,55764,13
20720,99837,10
16332,5649,132
14299,20826,134
22589,79390,137
32604,91860,10
12921,2153,152
5464,6669,119
8753,109635,253
25004,89543,94
9048,101704,37
4621,102462,17
30400,114746,67
5528,61069,18
11129,112718,148
8829,76672,131
34832,12805,24
29236,75670,34
2939,104653,130
6821,39746,12
16432,32434,20
11905,78814,107
2671,1889,35
11225,74220,106
5537,45077,96
35033,62874,15
17933,100270,37
16854,77573,25
24795,83218,46
12288,53413,117
16647,47301,67
8596,23714,68
11221,19197,69
22010,62387,368
25650,81698,118
7398,4491,43
25901,2187,7
29856,25915,33
25240,24794,67
5511,91902,79
8733,1979,100
13938,81507,9
5166,79827,39
14469,33539,20
2139,19492,3
5284,28252,15
423,1604,1079
21754,103239,38
27990,113322,30
7954,112469,41
31966,100609,23
8099,9286,7
33506,48173,20
34179,103439,17
1816,2208,11
2053,13964,18
17855,45623,52
31690,76003,80
18982,85028,38
18151,45325,47
12660,63217,393
4024,82628,6
340,28863,77
10491,94212,59
17924,1736,79
14155,9213,75
24691,22163,5
4559,1648,436
32724,14209,147
17232,85436,22
10552,82386,14
34721,69053,70
16030,63682,7
11140,4229,179
29349,13279,13
23805,30033,45
22577,63863,46
3194,67609,35
17618,3907,145
22003,67573,331
29614,19316,420
4815,10083,82
1842,25357,15
28243,10738,15
5079,79442,11
23803,52801,39
13863,50807,58
15977,79585,16
31897,38580,5
1847,41833,7
33083,98891,7
29894,40248,62
274,69202,12
22409,80447,87
20402,104783,33
4382,65096,14
33721,92333,47
29679,40013,437
31773,4815,73
17558,22332,102
32175,3209,80
4328,79951,288
5162,13235,60
3525,48426,40
14407,114055,535
7696,103461,59
16819,66160,42
30627,94887,105
2656,47715,63
25627,317,10
31945,98482,90
9537,57081,30
26125,24143,95
13420,85641,62
16643,115819,32
19404,109029,270
5701,50680,42
16957,107006,13
13714,1823,12
31216,68369,50
11952,26295,56
27137,56765,29
9817,34945,7
13421,56154,18
6819,111451,17
28987,82532,99
22878,48153,77
5756,25600,3
19432,59725,13
27864,112442,15
14142,100058,150
9928,74301,56
19771,79419,60
3058,27005,48
3489,84325,21
18379,83357,67
8473,66620,54
1557,19231,238
9230,21520,30
3870,75498,54
33229,45832,15
4604,114419,28
1192,8438,13
9469,88681,20
3453,18039,44
23666,30354,36
30247,16154,5
32262,37431,56
21321,17895,45
15183,47834,49
17972,67230,37
7619,104256,37
35136,76523,18
21813,111561,3
12729,91756,62
17070,106202,206
3949,34441,51
33318,46670,125
28312,42974,43
8039,21214,20
31560,58962,7
30511,64838,79
15793,101714,13
20798,95859,45
5898,63402,55
12173,45355,242
6012,42070,13
25328,99493,5
11425,38085,32
1692,6031,62
7222,83239,4
6298,11500,38
23133,112774,14
10267,89066,65
32982,32212,38
11379,1976,82
1179,34009,107
26863,3428,486
34104,9804,9
29258,7091,28
30511,116377,25
18066,59255,173
33565,41715,24
4110,60460,15
33989,19657,40
12833,64487,10
5981,1604,1079
123,115843,3
26912,39053,25
13211,102105,584
8573,87869,27
19092,46486,51
14401,67064,11
15698,42487,10
33565,37482,55
24347,12382,66
22239,8052,202
8012,31929,9
20393,94431,43
25530,29931,807
28443,47956,15
2299,23334,61
12478,81840,24
12667,24211,20
20193,72227,81
12052,35756,21
20815,5522,183
25677,26732,592
24350,69408,38
350,98242,49
30613,92356,14
1234,104005,3
25379,29045,151
19270,13643,36
23167,74503,10
23626,63156,8
29379,66732,84
7846,67346,127
4239,4222,11
24430,21977,68
4228,30983,3
13165,73109,193
31594,19359,172
24067,48960,39
6703,132,68
11059,62727,12
12431,16759,66
15948,71275,41
6928,50488,173
776,2020,285
8160,11892,89
1213,6552,267
17491,31809,23
33082,95357,24
24952,66344,42
16648,26461,3
32392,20466,58
20637,15725,91
26196,50441,18
7909,34856,2
31250,27235,256
25402,114581,12
18129,97593,21
31193,90180,30
34330,54326,41
17356,87527,17
14055,43205,85
1422,9483,227
19898,10511,74
6626,116348,19
1724,39956,116
29568,50161,39
28903,113383,262
9071,114416,8
6363,29820,59
33640,49124,359
17836,25446,42
34079,42952,70
13971,46960,3
17483,114659,48
20524,84648,16
647,76382,12
1596,89679,83
5124,106468,3
32549,18189,17
24133,59281,65
25776,49620,71
24183,20152,20
18093,32259,21
8159,115872,111
11099,43460,44
29770,110723,163
1412,14966,52
31880,103662,22
33613,28826,17
32955,85661,487
12433,108084,31
35335,111941,18
12952,20000,99
29928,83504,6
11193,105393,41
2092,41588,6
8754,96045,100
21917,26011,45
16099,9555,108
1409,52261,294
32997,54304,111
31682,32864,18
15829,6248,40
29313,44749,65
29196,45814,16
9401,66349,30
12347,35299,144
25201,87258,69
17282,81735,31
11765,109436,30
17001,4961,3
32171,66102,32
27867,57127,3
5959,44846,11
14016,59497,8
25041,56102,259
5914,112052,65
30380,3069,18
11397,59040,118
24849,82505,8
31343,101950,30
12865,52399,45
7250,11087,16
15024,97480,8
7352,52767,27
3797,50176,108
23971,52931,58
7919,47703,51
4785,2126,29
8214,46553,61
18010,64874,21
19388,18435,68
28903,90905,11
16618,102380,6
20584,78063,85
8227,113972,7
3686,76517,7
28673,99203,18
6209,115698,13
16528,33678,19
632,95185,3
17571,10011,30
5727,60344,51
4685,43999,22
2042,89208,54
28824,106869,114
2776,13702,129
32614,30086,8
2411,77966,32
18141,60281,91
25294,80564,17
29509,14374,57
20177,26921,201
12111,50228,77
5381,90436,83
11364,5456,195
9710,68468,56
9780,102238,22
29565,88786,7
17434,41397,55
25139,35777,15
16537,10726,394
15584,38214,6
16503,59120,33
31105,58540,54
8837,2420,1133
92,93189,68
35202,10998,14
26957,74364,49
15517,5090,88
17365,59890,149
21816,115185,13
9341,103414,282
35317,65673,10
10613,11606,165
7046,111514,25
21842,53463,7
33611,90705,250
9138,104216,3
23017,24310,5
2353,56277,59
423,102702,76
2855,79610,33
13526,27392,10
5508,78961,74
13912,111187,24
24244,54960,9
27229,52230,2
7547,96128,11
34200,58810,65
13125,43525,130
23358,7387,290
15074,11255,7
21099,55493,88
16870,53627,36
19221,101375,8
17058,93004,26
34916,24839,136
30177,44372,28
616,113270,50
22458,94098,142
11951,58407,7
2418,1762,106
33878,18433,102
8951,3241,93
9153,111225,1341
31065,113891,51
23694,94755,38
27993,94510,96
16197,1398,90
16062,84580,26
13220,3904,121
34212,19572,99
6922,68165,30
20427,95223,14
12749,4230,1256
17299,112254,48
3756,49355,60
834,117440,12
34477,97898,45
22589,89285,11
13507,65536,11
26078,100693,21
13296,71062,3
25623,45580,81
34773,20835,9
6697,87499,79
20152,38732,19
30599,2287,50
34936,64328,3
10790,89900,20
19059,30643,3
3960,49095,16
1211,45304,30
9546,2368,37
10394,73726,41
35342,102104,113
12784,92816,63
34379,52538,12
26243,53740,3
25963,81068,93
30030,22195,8
5654,18547,3
12702,103890,162
16219,116082,26
24938,13789,54
10714,42916,49
19487,74689,20
18673,41743,16
27035,88074,57
13109,111982,146
27814,83850,24
4679,17751,72
39,42850,3
16257,57520,7
7194,110473,176
33565,103936,77
33072,81829,126
18337,43226,15
25889,12498,134
27350,62145,28
2768,15425,3
2927,70274,96
13075,5813,29
23449,75228,86
2945,52877,15
3396,3516,9
402,108394,7
4054,109133,204
7954,35493,17
5380,104446,19
1846,9645,309
11988,102123,72
27805,43878,11
31978,23725,24
22041,49599,93
23389,107010,137
13333,12385,48
28206,55706,3
6167,39400,128
8119,11664,147
3822,37170,98
26356,47643,9
4417,55955,25
8406,34762,63
5609,25820,52
34292,92551,46
10789,2159,49
15056,67488,37
14287,32973,54
8919,14401,198
4007,30023,20
35324,33896,11
23430,52721,22
12863,5593,275
9128,67828,18
3865,113569,331
25052,109793,34
3316,61858,60
33820,70102,3
19169,94466,27
25013,14616,32
6026,10937,355
11205,8456,14
25375,86316,26
27545,61755,246
13657,2181,318
10142,107510,73
2602,21842,7
23682,13845,786
13602,42739,30
28891,18633,2
2451,78654,15
9046,3503,16
21512,11643,246
4284,24177,59
16304,1776,36
24847,114553,129
12906,81262,93
17976,67149,12
27371,30773,50
16668,60202,6
6099,98319,165
14569,52655,16
12505,70721,29
8101,91458,251
1576,86797,117
32854,23825,568
4323,53950,10
20407,6015,181
21292,68964,45
26468,79752,90
32803,56457,17
7169,101953,34
11165,106564,60
32292,3944,44
6182,21618,31
14473,113308,23
6920,74122,29
20294,109279,52
26721,46104,7
2410,77766,7
9650,55922,4
11526,79350,18
31291,9301,170
21968,42214,4
8933,112962,7
5504,115561,202
23279,76562,238
13016,24627,34
306,107454,3
23884,87226,11
7660,101975,184
26559,80605,15
7187,115696,15
880,34851,137
16062,17066,15
10318,110464,167
31809,111633,27
15011,3409,27
34175,105951,55
30525,77593,34
29571,1979,100
7809,36992,422
28021,55355,14
3904,67940,80
18052,59671,46
22821,103417,76
12150,27020,84
16812,2408,70
30210,66947,13
1533,111604,133
3331,75458,30
17983,54457,6
35123,67923,58
24519,57305,27
25445,41916,22
11847,10260,6
3900,64278,237
30934,57907,68
7465,88236,7
11666,52906,63
2736,75857,11
5902,40013,437
5574,119,101
28835,114360,13
9334,43748,54
29675,55219,7
19464,4675,6
16345,17572,55
4137,97956,322
19512,58673,3
35363,13302,1537
10083,51721,121
34209,41755,714
14130,20510,388
2434,51231,106
7486,13218,16
11368,72367,38
9998,18723,89
29420,75466,52
11094,33449,34
8325,51524,353
23057,68245,40
9014,78278,85
10751,43313,9
3939,14552,509
29342,88618,19
22689,93052,22
13532,23759,38
29072,54332,25
5926,101863,75
317,114793,38
15143,30070,119
31978,57152,224
19873,47544,70
11293,8505,44
26004,35093,56
18262,3042,12
21537,62051,17
20418,113442,155
1507,16424,94
22872,32712,533
13757,47882,114
10690,96839,109
25683,14777,860
16229,3023,81
6436,88296,120
27280,110412,85
17679,46450,17
17387,36640,101
34393,76810,39
10473,6394,26
20725,54730,2
6982,21297,20
5912,104929,12
10761,95988,94
3660,80976,174
27389,11242,130
10993,35152,277
23237,70297,42
2844,56434,26
32225,29418,113
6623,67573,331
26348,70738,72
5537,35573,85
12874,45132,97
5902,73844,110
7851,79891,2
33532,59002,59
10275,43004,22
316,5238,68
28844,60042,74
5580,74275,37
15251,24868,3
10021,21129,186
22856,64170,61
4099,105403,30
18187,49873,18
17250,114659,48
26524,101021,62
13913,58090,8
12387,52699,19
31727,70024,101
372,107381,84
13185,102994,14
22114,18296,23
11066,31565,7
2194,27337,374
11120,103084,91
2249,83356,49
12507,13171,171
129,67469,36
3620,57953,32
2104,39381,66
17339,6700,312
25895,11575,42
11369,109370,83
18995,62525,48
6970,103639,6
14987,91905,46
9077,53250,18
20289,22623,42
18568,77158,11
923,8585,23
15555,88334,54
14036,115075,56
24220,94266,113
32251,81127,23
16094,75171,14
15113,39905,106
30594,116383,12
17547,85203,9
5891,5492,17
19457,23155,62
16279,64065,17
3949,38195,66
24799,74886,107
5193,40163,8
4911,97272,105
1413,74603,16
13714,28303,32
24938,71978,527
16902,67875,66
21508,97595,61
15527,69141,9
28703,19836,57
33051,84184,7
3153,113197,40
2127,50892,37
19528,104898,26
5214,79155,206
29621,46612,53
3128,66303,39
16069,74829,148
22058,100470,26
13868,24729,8
1194,59335,71
14826,4999,913
4293,77682,21
10688,45586,49
2396,33058,45
6827,56769,3
3736,67789,129
3099,28505,351
14993,86918,42
